1	272120	693566	681958	661384	298305
764	605240	352880	440259	164563	28658
765	42470	500837	552307	56154	313534
766	126852	31012	48644	464306	476894
767	118511	598808	56315	319048	231173
768	291229	346580	244166	348378	67088
769	455712	19534	381591	203174	455711
770	57821	426378	267950		
772	276206	171845	181876	208667	546407
773	264903	255005	75167	373039	587206
775	175376	160927	705337	590879	366437
776	12560	169409	19772	215741	137560
777	270022	270021	388137	69428	38666
778	622792	95736	622794	513351	555672
779	329395	276476	79777	204078	243044
780	66781	94741	242516	41172	362923
781	117904	426433	426440	602777	595090
782	217405	138622	604468	60158	599894
783	390539	71683	229031	86631	450538
784	174078	440339	244248	44593	60922
785	185921	442140	135931	427707	499265
786	645856	262195	68517	288677	108509
787	165367	341811	270010	23698	406231
788	269755	543389	425949	340878	593638
789	49644	338984	621753	174441	329111
790	505172	119056	68292	70979	403091
791	235243	170852	273625	79525	25260
792	39851	433387	27363	187763	607792
793	280583	309978	309994	509798	283470
794	269297	17946	260172	277686	308574
796	321616	543801	356793	603124	330493
797	603130	603116	545059	369863	217343
798	461608	80472	62160	492929	497466
799	148581	296305	68218	89410	116669
800	337436	53119	493574	176147	424325
801	278861	391152	483123	534269	706116
802	52829	187651	455923	30924	26562
803	210395	186380	391445	493771	522941
804	50176	182637	125156	467231	75969
805	546077	198540	607096	193680	29586
806	241262	462957	112052	109069	417615
807	471761	297583	201176	183920	423495
808	584947	498604	255724	498608	705677
809	190548	125734	145689	214231	391445
810	97271	159893	516180	131232	516198
812	72412	364622	174687	262646	174684
813	482844	73003	481416	494276	73006
814	63638	397357	449077	405105	185600
815	209067	419719	555778	47740	195485
816	26626	553649	553685	489068	553658
817	19388	363785	264	328115	363787
818	96634	87331	618020	135636	96638
819	306210	484542	405291	197109	167312
820	304384	20308	447943	555372	134604
821	106247	167147	251417	175342	177705
822	525655	266889	266882	459786	259277
823	6355	263102	428298	545155	167286
824	489998	429300	390943	216778	220437
825	267230	437629	39415	335693	301320
826	279979	21957	390539	7092	201963
827	359756	374450	172493	309761	67411
828	251346	516254	218206	107951	27320
829	252746	26921	90598	257415	311043
830	38787	362553	184263	224901	12724
831	605299	531495	228202	68292	319267
832	62111	166398	613375	608962	493480
833	561039	18623	67747	426810	426809
835	96269	83134	608927	121241	435453
836	120433	146089	554971	381603	178044
837	21228	222282	543937	405165	222276
838	467941	412048	361743	493164	440615
839	37146	167523	543160	605059	19993
840	267939	47195	48739	159105	79777
841	8504	80596	196737	27019	210207
842	185186	168047	436855	183622	301318
843	601883	438487	170727	593862	598834
844	403035	405971	12278	405970	106905
845	176309	192523	442585	270458	353728
847	236717	184005	250767	96219	230
848	231827	535210	511039	231823	231843
849	532216	7698	366131	337303	18028
850	27766	107927	179916	183660	499522
851	605240	6934	15144	18199	510672
852	311334	566563	144837	137870	224680
853	446357	633436	22478	245303	637022
854	48518	262537	554105	302924	223953
855	254613	137120	347744	513007	231033
856	262975	56434	416490	210307	280542
857	65724	159723	563965	555536	483844
858	639190	683093	673785	22958	609098
859	303058	319586	494799	219361	228285
860	347704	54084	59389	443813	258703
862	245805	342825	636674	593251	618807
863	167883	21958	26309	612810	
864	485826	207416	585253	48411	316450
865	176781	107717	462138	107718	400130
866	31525	31974	207554	22283	14331
867	255721	57138	328674	7098	100737
868	303418	529379	365099	50337	121512
869	13425	365971	428643	233991	372307
870	439689	52597	209400	421816	209398
871	623007	72759	266451	336953	707033
872	390470	236508	144130	583951	458733
873	540935	515451	491930	104442	522949
874					
875	168806	167295	166804	397991	166803
876	191110	6204	452501	503989	321294
877	619124	615563	209204	288849	421329
878	236717	199404	230	199256	175891
879	353329	229134	469448	354720	73207
880	101010	472112	16751	13934	59462
881	608592	545307	365726	429305	309756
882	482201	40999	707162	482205	458952
883	27886	152321	195746	18095	152319
884	265996	265995	339782	102335	102332
885	43332	182738	478929	237059	234049
886	69241	9050	77211	172657	492696
887	74523	179661	352355	328759	408125
888	238664	125696	170172	182192	596923
889	602231	256728	206331	407852	250196
890	366251	294075	346918	438249	457978
891	472331	139783	472290	472274	472307
892	542862	136238	136239	132	356768
893	535341	56477	441162	223399	357952
894	250750	24490	704992	432005	298264
895	142592	500319	11316	87658	381243
896	146012	118702	538419	478892	46148
897	171348	564012	564013	218046	204472
898	437438	182761	263036	481708	509412
899	193715	195922	295266	4979	357997
900	354751	210452	634610	141818	117617
901	57077	243960	29998	349650	480433
902	92111	706737	391704	74983	259446
903	270391	75642	339730	178190	62440
904	527562	629961	217913	225592	426433
905	48644	304827	218489	158123	204680
906	248865	445558	385174	23332	249471
907	511560	120259	313629	554150	475139
908	90019	358333	358336	555874	457693
909	200628	386084	204691	300209	17262
910	594267	266720	621706	239098	49100
911	165367	543342	259972	236185	261636
912	357542	398824	175372	617688	205339
913	429424	430538	544055	370308	425103
914	138920	550324	196281	554080	430747
915	421241	277201	236508	435871	300678
916	168801	170161	296925	420465	201218
917	43426	524309	46159	353390	349744
918	320224	209471	425654	122211	381692
919	605347	552085	287299	706804	566306
920	186504	262143	167839	26729	158339
921	69209	591350	232933	366845	211316
922	592500	51293	76637	126660	614043
923	135790	173134	110105	41904	243088
924	207757	494276	429233	69209	333141
925	146778	365373	438282	23001	261809
926	336863	601267	221824	241086	436980
927	239986	61764	130718	49823	139303
928	126302	112268	607092	319469	292335
929	398991	546154	545577	244762	398992
931	171094	224489	208753	250076	500850
932	311077	485803	485120	453167	129456
933	286225	498612	206800	498588	247533
934	25234	214920	374743	43061	107131
935	240460	240526	240470	240530	69553
936	335243	214857	330590	377473	
937	65724	227736	476682	271718	412563
938	124514	12191	555778	80804	433193
939	25560	292936	605162	207226	435149
940	430465	466297	481708	309954	550999
942	545307	595090	11624	543979	525435
943	257524	459265	592525	208753	250076
944	279146	349744	296895	167665	204693
945	553516	159319	461660	352975	513477
946	592500	708485	582683	260271	125521
947	466807	483956	37723	176173	368304
948	426417	202521	262916	145393	544633
949	219876	503990	293728	202987	239987
950	255563	378063	292685	269475	142021
951	75874	605186	602866	606903	75873
952	441691	461341	56066	323107	294025
953	199975	263387	524984	193292	147988
954	362947	503398	351924	210307	489333
955	418252	70979	12079	466807	539948
956	428608	391445	61912	593037	518891
957	599151	61175	375903	235582	385920
958	166174	339051	339052	295293	156127
959	261924	183779	409677	417421	164091
960	103446	39915	142208	21396	40660
961	267939	70979	277201	47943	125293
962	351166	170465	541858	80122	544633
963	453893	46228	172358	333323	495596
964	74055	433091	360333	550999	213466
965	545307	320674	322638	65654	340574
966	213855	6703	43529	205248	391380
967	531495	319267	472753	131251	376013
968	236854	84950	127104	266559	127106
970	49459	244670	222389	177738	333038
972	214081	240393	592161	242730	707611
973	213446	264290	213445	217966	31036
975	29984	466243	341731	341732	497165
976	348551	418166	125457	602509	340189
977	241210	322607	32760	40462	256969
978	334682	399379	338931	373983	584177
979	319385	120472	409678	621564	16013
980	287648	287655	287651	287647	287650
981	601267	78402	391536	591819	198693
982	113197	458269	287177	264410	276858
983	147201	167835	185128	545569	79085
984	66891	248299	555934	345126	28348
985	160869	67314	16428	14926	65018
986	148080	299448	66033	461787	72257
987	7249	243352	602828	602741	243349
988	160659	158360	420601	44653	419611
990	593365	596051	203314	596012	593364
991	634360	211232	58311	410957	593881
992	386162	327424	220471	14807	250387
993	314590	179970	263819	245995	56541
994	318170	250750	309830	482141	318216
995	380203	91959	417503	311647	501234
996	546835	257174	546820	55547	97429
997	130342	134415	130168	710203	386733
998	612172	136971	612116	37146	18028
999	386696	221969	131967	131964	226898
1000	76352	69059	238331	441569	148551
1001	62310	399907	75630	8882	593813
1002	67817	3124	235767	47956	445277
1003	206490	56156	149485	420017	22283
1004	34560	191091	214081	209204	72018
1005	477421	400277	601101	487669	605467
1006	453453	72412	286970	39973	12695
1008	76410	171517	314547	56452	99494
1009	230941	17533	368986	368988	585515
1010	17439	489333	45890	202987	382495
1011	217735	228912	358163	104806	358160
1012	305885	33369	250467	429289	62403
1013	419719	444043	321637	710063	297786
1015	330957	203836	70812	185402	177107
1017	674380	164544	189238	500091	383845
1018	396057	556343	605633	396053	230586
1019	430182	603135	544572	603137	457392
1020	30716	355612	246882	364893	617629
1021	276848	84313	84310	370151	556512
1022	321771	97362	177296	339802	73220
1023	52654	327966	371057	455469	504498
1024	425050	602059	166992	61928	461977
1025	450759	371921	371920	254061	602075
1026	243341	19670	8535	24473	37501
1027	591054	207583	205019	621827	330197
1028	125241	303652	216509	151901	245310
1029	540935	179248	214081	263387	374628
1031	142927	70385	85881	627439	242511
1032	208753	475628	553957	150237	625560
1033	27886	19568	183738	20308	389595
1034	45929	73622	511261	244757	511260
1035	596426	104663	444411	180928	525282
1036	340878	145378	174687	293500	262646
1037	386156	73591	426104	352195	636973
1038	51059	485112	368304	103787	220671
1039	182388	24813	329395	449735	617052
1040	218552	228202	198381	538977	604455
1041	10761	296645	166925	479092	548496
1043	36138	399578	399577	162571	94465
1044	530368	393193	133492	393194	377404
1046	221293	212463	494573	494574	494575
1047	439936	171348	139691	662722	80556
1048	378790	5520	192821	236186	675861
1049	90779	161273	125457	265048	636773
1050	253433	122954	253435	384177	2205
1051	562501	114682	120433	268069	115050
1052	564012	602231	373455	135630	564013
1053	626275	8135	17215	227219	354410
1054	473499	301566	68756	458608	122362
1055	293246	143056	102534	102531	109069
1056	435284	35445	498213	202366	424851
1057	38377	20432	181901	562428	482828
1058	443023	28381	176188	606710	637514
1059	77430	94640	546643	77583	433371
1060	417543	601559	55263	391536	158616
1061	157496	430254	612256	12191	466210
1062	172493	396974	15767	71360	68756
1063	495477	595309	125763	33957	90850
1064	343424	272058	506478	515487	592704
1065	29071	177811	442634	102977	197326
1067	69183	428245	321637	625797	141558
1068	315101	315103	315628	315629	425707
1069	104946	64617	340126	258343	36527
1071	56989	497505	205677	497508	161916
1072	67285	80377	9108	80770	237154
1073	17137	197437	543625	322795	360226
1074	285544	399379	461461	254671	448036
1075	68522	211438	484223	185404	174806
1076	75147	613375	226819	552952	328705
1077	141686	192110	108585	86376	141673
1078	272058	626289	624757	332913	300678
1079	233392	525	336855	590395	233429
1080	210626	210613	320609	210615	317214
1081	516198	134589	327772	120255	61175
1082	79058	17145	125683	257906	38346
1083	445352	347026	600043	8128	392870
1084	26192	34671	525709	34672	
1085	403054	209067	419718	419719	169119
1086	60387	176853	526171	201460	525370
1087	58157	115293	430034	24700	417617
1088	57435	299576	173866	526411	129430
1089	210626	535210	210621	78983	427938
1090	373455	525750	171912	213416	558510
1091	430261	352975	121757	543815	24222
1092	4654	196168	604910	21109	202170
1093	190519	320280	320275	624454	190517
1094	25436	599631	41051	100347	546341
1095	179970	212232	212233	58305	54297
1096	603157	124814	397549	397550	197335
1097	41033	457627	166053	75607	494715
1098	290379	633415	260952	260271	25234
1099	414840	94373	173992	208311	62534
1100	180307	164769	599440	73004	501491
1101	191106	113724	242149	431937	170858
1102	376606	211881	278049	61315	703683
1103	44732	84355	7459	41084	5843
1104	37403	191570	189581	522903	283327
1105	180307	383869	148305	175188	49176
1106	135498	229127	153799	544337	298642
1107	241899	450538	229128	157066	472229
1108	244385	544836	71850	336953	709182
1109	233772	556105	134088	518756	233771
1110	13100	226974	373983	246785	41463
1111	461341	202381	190548	20163	625797
1112	584759	492712	459179	185393	21984
1113	170924	119056	420285	622108	26687
1114	511043	27320	534520	600043	408951
1115	5289	139582	170102	506823	208088
1116	343424	556147	503339	304558	285672
1117	167653	91270	543771	336580	557182
1119	41804	275716	353556	41803	209193
1120	295541	386162	246785	280086	617984
1121	421241	134589	247475	234277	20467
1122	333836	639	144999	145000	545810
1123	441050	229984	489333	229974	229652
1124	142230	461429	544679	2751	611522
1125	154398	593949	224570	224569	130855
1126	102163	44732	254503	537487	105359
1127	251692	151372	20259	136905	608343
1129	244067	255536	212643	370975	380737
1130	494508	64412	95613	75320	42079
1131	585303	139798	443779		
1132	111793	199015	160330	90384	26909
1133	30158	280624	543717	173485	42396
1134	24541	5676	51622	11010	426111
1135	174016	367817	383166	175894	375255
1136	27688	76536	103836	89275	351510
1138	25630	31230	128551	128552	128549
1139	13851	11779	245725	246673	13852
1140	586542	57214	449152	507533	305476
1141	18048	177361	105051	397527	335879
1142	457375	457376	457374	249091	249090
1143	602699	179941	22299	602612	540177
1144	552388	636619	406654	130253	10284
1145	549261	688684	191742	688682	191739
1146	25973	81328	99377	391053	309806
1147	501557	210755	496693	501560	304362
1148	106591	442700	69517	504557	34807
1149	617070	617067	617068	617069	
1150	159545	709156	217982	392304	307635
1153	30737	486351	200081	389365	270194
1154	375821	629138	53663	10410	595043
1155	385826	188586	174176	594214	205164
1156	47912	535980	386816	55838	291936
1157	80756	79034	80755	80758	71966
1158	73518				
1159	523215	470602	523211	514388	603802
1160	221922	219427	289791	161814	161813
1161	246672	511735	499310	608367	62210
1162	77798	313518	35733	444250	16645
1163	67722	75913	305070	75910	67386
1164	267782	334686	310093	70412	194365
1165	607903	551108	156107	340923	250190
1166	145779	389696	415865	150248	181510
1167	37805	269934	160767	525057	17883
1168	61396	62496	106561	614579	275342
1169	170601	245561	79195	313738	46396
1170	179444	25707	35218	88417	449456
1171	30433	96185	59311	367745	671
1172	180394	86068	309542	180397	86067
1174	55713	423720	307095	465185	462933
1175	283039	121047	121048	387538	121049
1176	144702	391740	708138	548854	589770
1177	488074	43443	98549	8834	363588
1179	173146	248793	290824	210588	58566
1180	52386	399663	99169	223115	400882
1181	178443	178523	199314	528989	537687
1182	77916	361008	369061	32197	73707
1183	33464	429424	705682	493471	426447
1184	63652	208874	76651	91260	23562
1186	296640	160747	188630	339537	111020
1187	210485	2921	328116	473245	76425
1188	449767	525603	181463	72084	362579
1190	354310	88536	396492	60137	501008
1191	137424	75813	299354	5897	12280
1192	556041	152308	438720	634004	440807
1193	9571	299909	223892	9572	8319
1194	61396	628435	315322	19881	265371
1195	436106	64130	244649	282183	527566
1196	465935				
1197	485376	616472	621381	299843	618081
1198	47269	368198			
1199	234355	234363	479135	623859	75339
1200	159405	463963			
1201	460004	200726	144538	84739	150103
1202	29193	87340	25051	87339	546348
1203	540366	272017	353500	388873	614119
1204	226949	136953	156027	34399	262275
1205	592876	184330	62394	36478	56950
1206	625256	184597	435462	180279	111425
1207	389336	166806	217006	6366	441468
1208	105051	235402	372874	544956	235397
1209	139202	594624	107435	166962	24909
1210	50876	50714	150766	343176	509090
1211	68795	454929	594805	232174	353722
1212	456212	77596	357016	169594	317329
1213	267438	606292	267439	267437	267436
1214	481673	359000	15977	482048	482375
1215	706598	293929	383159	213604	383158
1216	546303	419797	584411	197833	419915
1217	224061	126334	224062	9890	522563
1218	52412	52394	52386	52397	59208
1219	208274	64634	442808	68133	188725
1220	40458	18278	163319	441633	535988
1221	387026	391377	322061	322062	392997
1222	399097	537998	622753	359951	359953
1223	623105				
1224	267740	343770	376922	46727	588401
1226	406996	6733	460968	334892	297492
1227	70874	70887	188772	70881	19396
1228	406396	159439	48656	224678	224674
1230	98894	194142	467182	76506	341656
1231	228136	30678	39952	429771	512155
1232	628306	33559	18468	348917	309629
1233	37354	186402	79196	178024	186400
1234	353806	343760	600126	58292	125200
1236	605365	360839	289635	53653	145673
1237	606783	43804	597866	208697	594251
1238	57982	290435	242326	78178	242324
1239	119284	166138	494707	112225	532270
1240	84747	478710	478711	397335	312327
1241	92158	357047	64900	92160	357045
1242	137765	137767	7930	137763	137761
1243	322835	351890	23395	358890	155385
1245	38515	172134	419602	19109	449143
1246	43658	43457	351154	334686	158984
1247	96037	137123	327021	180829	180831
1248	275280	14429	163027	241736	173184
1249	509563	436837	7251	79656	195900
1250	607629	287724	5111	70107	15147
1251	229558	297132	211597	275384	362806
1252	97845	132127	305525	235408	75350
1253	585304	316901	421963	120926	682710
1254	372874	372873	256076	256075	195250
1255	172650	168080	390545	590821	36856
1256	589056	360039	629777	555125	540366
1258	598737	521125	594309	585072	585089
1259	478451	473401	505993	163494	629721
1260	152482	178746	247806	450459	596578
1261	319945	357254	399580	94096	129100
1262	15909	58728	103747	626244	43672
1263	344215	289300	348790	633162	289296
1264	178251	23391	375240	23390	54616
1265	27688	178146	210993	153032	154995
1266	32510	440440	463717	545426	688733
1267	25106	57168	57391	477091	56847
1268	440807	598191	56395	303559	43727
1269	593972	424858	404798	407380	525047
1270	438595	251175	594251	186115	232776
1272	523454	58096	271710	178768	93797
1273	116335	42917	453106	365141	94940
1274	615708	178225	167394	300158	205
1277	612977	612978			
1278	399666	144059	193407	221402	261763
1279	363735	226910	261238	397367	335306
1280	502536	705757	311279	477769	433796
1281	174199	10628	711029	370929	375200
1282	13851	513391	367514	66827	341082
1283	546495	516032	422241	645413	516033
1284	340365	532322	405641	487376	414362
1285	18037	595765	249669	106561	531319
1286	583793	163455	583792	439264	583789
1287	127653	369755	42971	148034	233429
1288	339855				
1289	193873	690236	193867	90425	193871
1290	53850	235840	431333	45610	208819
1291	94209	72289	223859	345967	498347
1292	507206	282273	522551	2406	329933
1293	276029	26990			
1294	193232	210672	212512	315941	222050
1295	539686	301113	354652	71204	71205
1296	297249	372859	484635	304283	498589
1297	27156	210484	289620	289622	289619
1298	64701	8240	38420	426847	361440
1299	322	326094	156596	202114	605365
1300	8240	427809	354491	3285	270013
1301	406487				
1302	26682	411948	473234	614579	525057
1303	286264	116618	165072	425490	36508
1304	305142	546173	258072	167915	208438
1305	239714	425330	239713	39977	265415
1306	383131	72400	272783	97773	383133
1307	158118	226197	602199	207329	188975
1308	133419	295744	160830	402957	257998
1310	51757	269864	324902	598659	480769
1311	340601	419151	616068	340602	11896
1312	196848	9657	54652	247942	300094
1313	203710	203711	28319	203709	
1314	525045	201045	157112	354857	525047
1315	328940	476210	163443	461359	209146
1316	128049	326170	621597	267314	290351
1317	319043	284271	485704	456342	241620
1318	19636	41707	89578	319334	592642
1320	210484	413235	37090	331183	470710
1321	623572	288639	188524	13184	205771
1322	249553	69519	249554	383713	633534
1323	150571	504375	257707	17317	504374
1324	239551	382862	79488	79489	79434
1325	84308	423938	531259	608450	19144
1326	369967	617807	346312	22061	270005
1327	616185	710990	363542	111020	708784
1328	125387	52901	705144	193295	356573
1329	243869	391045	84746	475523	32280
1330	209445	209653	209324	509220	551435
1331	554599	39520	585272	469089	137570
1332	147074	505113	249835	153868	544725
1333	60431	11010	413397	68634	202169
1334	212346	56643	75266	52998	285386
1335	598697	264269	99835	143351	615412
1336	460819	636937	602173	68729	257274
1337	137365	472302	236654	175524	472294
1338	46656	897	297376	220172	381710
1339	374297	333139	509652	541527	627136
1340	179568	268754	443851	486986	333156
1341	479178	12585	94100	115669	449852
1342	197139	232488	440613	395663	705329
1343	131697	131696	131695	3445	16406
1344	171600	300203	30030	475468	271027
1345	474949	147855	428471	297272	
1346	525396	28943	195986	43726	43727
1347	543878	543876	543877	385925	709626
1348	459341	421875	171150	179722	321724
1349	552384	410740	11284	149452	298519
1350	290193	68	452846	707906	528495
1351	407918	237756	31681	32892	44441
1352	137127	305718	305719	186760	343631
1353	629521	138225	150229	138226	612797
1354	264635	608067	457041	297011	378293
1355	272041	383359	67602	549273	627671
1356	13369	108476	615688	13917	175760
1357	206983	25315	380305	203775	149648
1358	147074	358	20178	133419	415348
1359	213304	56758	294569	99711	6672
1360	539254	595628	36595	84987	331079
1361	34168	176430	16564	355838	84862
1362	204158	305939	204150	305943	235016
1363	321486	111098	166798	354789	381678
1364	234312	475533	226619	415299	436839
1365	275280	240005	323512	581343	275281
1366	98586	436619	106721	182533	9317
1367	262294	51053	103506	390647	249440
1369	433735	451557	162674	451807	193523
1370	632531	502514	12300	632530	502518
1371	244347	299427	244346	33490	214650
1373	414953	414941	414952	414943	412393
1374	164212	269212	237511	223892	160800
1375	120911	386625	34829	327506	223115
1376	345449	5239	345447	158598	288766
1377	166802	261999	167171	49843	167682
1378	360072	360075	627519	356300	627520
1379	398281	261581	479301	46243	360070
1380	338676	242622	93797	310231	354555
1382	440440	11522	287186	598817	1054
1383	74607	705554	362834	161562	78920
1384	296868	150771	145494	150768	200856
1385	395258	19265	34752	168462	592893
1386	33693	627086	383716	76610	10820
1388	166950				
1389	193998	76799	391411	391329	420564
1390	398107	26190	411161	157557	272167
1391	344211	25021	5813	24644	199158
1392	99658	78065	99657	113124	99519
1393	80283	21557	112748	192783	99654
1395	365745	122232	493421	246878	376565
1396	619502	106164	460004	67602	131697
1397	129977	178356	462145	105386	170353
1398	523215	256177	124748	200839	348962
1399	133731	67968	78897	78898	150199
1400	375254	375255	375259	84619	607072
1401	463429	62170	614970		
1402	591378	35217	192482	327316	541330
1403	208335	17785	428283	327469	607318
1404	222509	38916	409050	410258	381264
1406	352752	440304	244516	37041	300508
1407	621567	45395	243944	359626	320410
1408	245711	398511	415574	347354	245714
1409	26360	118946	159918	155728	234635
1410	167693				
1411	319053	320324	450751	279654	261500
1412	548116	290971	549358	63000	524871
1413	155894	201344	155915	164921	158664
1414	339214	40458	485650	32417	466949
1415	413921	233265	282521	77596	357016
1416	532221	375233	626311	585304	254401
1417	99094	399097	537998	622753	359951
1418	118946	288335	485863	546303	247116
1419	66493	201683	66494	592405	
1420	18037	340034	342996	390674	306757
1421	290971	300969	53498	77963	321724
1422	498268	592716	617807	453768	488401
1423	27688	460939	544725	80386	228487
1424	85193	472253	230532	539437	247030
1425	136961	325145	437838	241398	448116
1426	210641	170442	218902	218907	179916
1427	224061	583539	313607	362608	199170
1428	161324	529552	491982	613538	21284
1429	389101	431607	371991	73132	372822
1431	106645	211865	289721	465767	98623
1432	175170	104172	175093	84795	70830
1433	161596	516045	59495	588277	646002
1434	163786	6415	160606	23019	261074
1435	47389	178037	456007	204895	316475
1436	272164	353660	263503	557179	263182
1437	386429	407095	425953	505918	425954
1438	453888	452847	708133	3657	251874
1440	441919	518834	54237	183906	312792
1441	215426	611515	132743	494491	285328
1442	550597	41616	302617	41617	603384
1443	226542	77755	80935	196439	478910
1444	150855	626531	628435	43867	167656
1445	140793	402598	323281	613659	143791
1446	582733	81912	146311	423990	433306
1447	150557	508770	597429	168826	325573
1448	341530	336930	261501	539132	94236
1449	268425	144033	103803	166828	103802
1450	607903	189973	437041	24840	607905
1452	441420	205423	384703	208032	360291
1453	227617				
1454	188640	611973	236175	611036	320078
1455	178935	228527	273473	297986	70828
1456	121965	604706	207606	385993	398366
1457	88120	413950	64447	540307	104238
1458	522375	158682	595539	434511	441338
1459	234445	566237	216087	227470	267745
1460	212303	55870	214263	139013	343260
1461	624673	624675	624674	624676	59741
1462	364331				
1463	423938	54156	160737	252236	528462
1464	39465	97570	417294	201573	15496
1465	56917	183382	60861	66518	510666
1467	480546	502956	502957	437550	452974
1468	35373	101409	508491	355258	413436
1469	32374	181009	463595	181010	53184
1470	60851	104843	10510	477687	525441
1471	131802	453888	205771	127215	198349
1472	588650	406520	393310	619328	448975
1474	59453	339296	482688	283605	389366
1475	242008	242012	242011	242009	
1476	368114	18505	441293	432073	274356
1477	437509	51759	586381	269833	586382
1478	62241	458297	308488	308497	308489
1480	211252	262959	207763	150722	137633
1481	333707	326530	546347	326526	215271
1482	501388	372904	616727	78526	581263
1483	56490				
1484	293612	588115	331928	331929	233650
1485	416913	534875	430726	478054	138367
1486	50066	623088	456743	177939	280034
1487	338395	258125	131659	271506	256989
1488	159320	618923	449460	618924	70190
1489	545140	124382	155305	222218	597234
1490	364241	551836	456764	271830	632408
1491	407988	374311	254488	254489	407987
1492	546423	554062	144098	501008	26366
1493	72916	525085	4288	134212	
1494	597376	2726	125063	106649	361172
1495	209483	130196	167553	83673	64530
1496	413585	413577	411281	35665	378719
1497	189858	275025	219377	608424	309147
1498	14692	208693	546426	555641	583964
1499	469560	72692	227173	319232	48757
1500	143082	143083	330088	546441	103533
1501	627667	81036	76850	241511	76860
1502	19357	142040	166757	166877	335879
1503	359780	359779	499566	29127	406753
1504	60033	11895	375597	423175	11896
1505	252800	179447	252799	23524	16798
1506	226509	125178	275122	125179	196064
1507	378228	463061	546056	60348	405007
1508	135087	135089	305545	135084	495621
1509	262466	81085	153706	412608	292822
1510	359749	206242	215159		
1511	510184	534754	172125	541803	21536
1512	232333	210708	107511	109105	112585
1513	104555	164305	481680	645904	15496
1514	93797	77060	187945	371936	542906
1515	251175	252294	264648	213669	33126
1516	149104	216737	166880	167565	167173
1517	483681	105751	499566	582580	166944
1518	208303	178505	199283	176394	297925
1519	59707	332070	434316	299951	64746
1520	178251	167226	166633	6716	190145
1521	107511	225685	292732	382476	386097
1522	369801	223116	252801	197294	197291
1524	165323	191491	255066	165221	165229
1525	71996	441263	402371	222234	460968
1526	143153	170263	373553	60931	323263
1527	330283	289015	330282	45943	46907
1528	469783	22955	449765	13902	150103
1529	490046	544852	113423	220868	10420
1530	192599	321365	321366	321367	321368
1531	368463	52826	49564	234976	78387
1533	251837	23681	19484	251836	419591
1534	300704	58390	362548	137599	336944
1535	485863	428681	437068	297543	589097
1536	208666	208759	208758	208678	208667
1537	526943	444500	429506	80736	331077
1538	58728	433585	77986	404302	636107
1539	134951	142200	546524	68098	193406
1540	108324	202453	202455	582599	62560
1541	441284	81917	617061	391057	602062
1542	175355	175356	175354	170259	175357
